Date,Employee_ID,Employee_Name,Project_ID,Job_Code,Regular_Hours,Overtime_Hours,Total_Hours
2025-06-09,1075,Worker_76,PRJ103,Plumber,8.0,0,8.0
2025-06-10,1075,Worker_76,PRJ103,Plumber,8.0,1,9.0
2025-06-11,1075,Worker_76,PRJ103,Plumber,8.0,0,8.0
2025-06-12,1075,Worker_76,PRJ103,Plumber,6.0,0,6.0
2025-06-13,1075,Worker_76,PRJ103,Plumber,8.0,1,9.0
2025-06-16,1075,Worker_76,PRJ103,Plumber,8.0,0,8.0
2025-06-17,1075,Worker_76,PRJ103,Plumber,8.0,2,10.0
2025-06-18,1075,Worker_76,PRJ103,Plumber,9.0,2,11.0
2025-06-19,1075,Worker_76,PRJ103,Plumber,8.0,0,8.0
2025-06-20,1075,Worker_76,PRJ103,Plumber,8.0,1,9.0
2025-06-09,1076,Worker_77,PRJ104,Welder,6.0,0,6.0
2025-06-10,1076,Worker_77,PRJ104,Welder,8.0,2,10.0
2025-06-11,1076,Worker_77,PRJ104,Welder,8.0,0,8.0
2025-06-12,1076,Worker_77,PRJ104,Welder,8.0,1,9.0
2025-06-13,1076,Worker_77,PRJ104,Welder,6.0,0,6.0
2025-06-16,1076,Worker_77,PRJ104,Welder,8.0,1,9.0
2025-06-17,1076,Worker_77,PRJ104,Welder,7.5,0,7.5
2025-06-18,1076,Worker_77,PRJ104,Welder,6.0,0,6.0
2025-06-19,1076,Worker_77,PRJ104,Welder,8.0,1,9.0
2025-06-20,1076,Worker_77,PRJ104,Welder,9.0,0,9.0
2025-06-09,1077,Worker_78,PRJ100,Electrician,9.0,0,9.0
2025-06-10,1077,Worker_78,PRJ100,Electrician,8.0,0,8.0
2025-06-11,1077,Worker_78,PRJ100,Electrician,7.5,0,7.5
2025-06-12,1077,Worker_78,PRJ100,Electrician,7.5,0,7.5
2025-06-13,1077,Worker_78,PRJ100,Electrician,9.0,0,9.0
2025-06-16,1077,Worker_78,PRJ100,Electrician,6.0,0,6.0
2025-06-17,1077,Worker_78,PRJ100,Electrician,8.0,0,8.0
2025-06-18,1077,Worker_78,PRJ100,Electrician,9.0,0,9.0
2025-06-19,1077,Worker_78,PRJ100,Electrician,9.0,0,9.0
2025-06-20,1077,Worker_78,PRJ100,Electrician,7.5,0,7.5
2025-06-09,1078,Worker_79,PRJ103,Plumber,8.0,2,10.0
2025-06-10,1078,Worker_79,PRJ103,Plumber,8.0,0,8.0
2025-06-11,1078,Worker_79,PRJ103,Plumber,9.0,0,9.0
2025-06-12,1078,Worker_79,PRJ103,Plumber,8.0,2,10.0
2025-06-13,1078,Worker_79,PRJ103,Plumber,8.0,2,10.0
2025-06-16,1078,Worker_79,PRJ103,Plumber,9.0,2,11.0
2025-06-17,1078,Worker_79,PRJ103,Plumber,7.5,0,7.5
2025-06-18,1078,Worker_79,PRJ103,Plumber,6.0,0,6.0
2025-06-19,1078,Worker_79,PRJ103,Plumber,6.0,0,6.0
2025-06-20,1078,Worker_79,PRJ103,Plumber,9.0,2,11.0
2025-06-09,1079,Worker_80,PRJ101,Welder,8.0,0,8.0
2025-06-10,1079,Worker_80,PRJ101,Welder,7.5,0,7.5
2025-06-11,1079,Worker_80,PRJ101,Welder,8.0,2,10.0
2025-06-12,1079,Worker_80,PRJ101,Welder,9.0,2,11.0
2025-06-13,1079,Worker_80,PRJ101,Welder,9.0,2,11.0
2025-06-16,1079,Worker_80,PRJ101,Welder,8.0,0,8.0
2025-06-17,1079,Worker_80,PRJ101,Welder,6.0,0,6.0
2025-06-18,1079,Worker_80,PRJ101,Welder,8.0,0,8.0
2025-06-19,1079,Worker_80,PRJ101,Welder,8.0,1,9.0
2025-06-20,1079,Worker_80,PRJ101,Welder,6.0,0,6.0
2025-06-09,1080,Worker_81,PRJ100,Carpenter,8.0,0,8.0
2025-06-10,1080,Worker_81,PRJ100,Carpenter,8.0,1,9.0
2025-06-11,1080,Worker_81,PRJ100,Carpenter,7.5,0,7.5
2025-06-12,1080,Worker_81,PRJ100,Carpenter,9.0,2,11.0
2025-06-13,1080,Worker_81,PRJ100,Carpenter,8.0,2,10.0
2025-06-16,1080,Worker_81,PRJ100,Carpenter,8.0,1,9.0
2025-06-17,1080,Worker_81,PRJ100,Carpenter,8.0,0,8.0
2025-06-18,1080,Worker_81,PRJ100,Carpenter,9.0,0,9.0
2025-06-19,1080,Worker_81,PRJ100,Carpenter,8.0,2,10.0
2025-06-20,1080,Worker_81,PRJ100,Carpenter,8.0,1,9.0
2025-06-09,1081,Worker_82,PRJ104,Welder,8.0,0,8.0
2025-06-10,1081,Worker_82,PRJ104,Welder,8.0,2,10.0
2025-06-11,1081,Worker_82,PRJ104,Welder,8.0,2,10.0
2025-06-12,1081,Worker_82,PRJ104,Welder,6.0,0,6.0
2025-06-13,1081,Worker_82,PRJ104,Welder,9.0,2,11.0
2025-06-16,1081,Worker_82,PRJ104,Welder,8.0,1,9.0
2025-06-17,1081,Worker_82,PRJ104,Welder,7.5,0,7.5
2025-06-18,1081,Worker_82,PRJ104,Welder,6.0,0,6.0
2025-06-19,1081,Worker_82,PRJ104,Welder,8.0,2,10.0
2025-06-20,1081,Worker_82,PRJ104,Welder,8.0,1,9.0
2025-06-09,1082,Worker_83,PRJ101,Welder,8.0,0,8.0
2025-06-10,1082,Worker_83,PRJ101,Welder,9.0,2,11.0
2025-06-11,1082,Worker_83,PRJ101,Welder,8.0,1,9.0
2025-06-12,1082,Worker_83,PRJ101,Welder,8.0,0,8.0
2025-06-13,1082,Worker_83,PRJ101,Welder,9.0,0,9.0
2025-06-16,1082,Worker_83,PRJ101,Welder,8.0,2,10.0
2025-06-17,1082,Worker_83,PRJ101,Welder,8.0,0,8.0
2025-06-18,1082,Worker_83,PRJ101,Welder,7.5,0,7.5
2025-06-19,1082,Worker_83,PRJ101,Welder,6.0,0,6.0
2025-06-20,1082,Worker_83,PRJ101,Welder,8.0,2,10.0
2025-06-09,1083,Worker_84,PRJ101,Plumber,9.0,0,9.0
2025-06-10,1083,Worker_84,PRJ101,Plumber,7.5,0,7.5
2025-06-11,1083,Worker_84,PRJ101,Plumber,8.0,1,9.0
2025-06-12,1083,Worker_84,PRJ101,Plumber,8.0,0,8.0
2025-06-13,1083,Worker_84,PRJ101,Plumber,9.0,0,9.0
2025-06-16,1083,Worker_84,PRJ101,Plumber,9.0,0,9.0
2025-06-17,1083,Worker_84,PRJ101,Plumber,8.0,0,8.0
2025-06-18,1083,Worker_84,PRJ101,Plumber,7.5,0,7.5
2025-06-19,1083,Worker_84,PRJ101,Plumber,6.0,0,6.0
2025-06-20,1083,Worker_84,PRJ101,Plumber,6.0,0,6.0
2025-06-09,1084,Worker_85,PRJ103,Electrician,8.0,0,8.0
2025-06-10,1084,Worker_85,PRJ103,Electrician,7.5,0,7.5
2025-06-11,1084,Worker_85,PRJ103,Electrician,6.0,0,6.0
2025-06-12,1084,Worker_85,PRJ103,Electrician,8.0,1,9.0
2025-06-13,1084,Worker_85,PRJ103,Electrician,8.0,0,8.0
2025-06-16,1084,Worker_85,PRJ103,Electrician,6.0,0,6.0
2025-06-17,1084,Worker_85,PRJ103,Electrician,8.0,0,8.0
2025-06-18,1084,Worker_85,PRJ103,Electrician,7.5,0,7.5
2025-06-19,1084,Worker_85,PRJ103,Electrician,8.0,0,8.0
2025-06-20,1084,Worker_85,PRJ103,Electrician,8.0,0,8.0
2025-06-09,1085,Worker_86,PRJ101,Electrician,7.5,0,7.5
2025-06-10,1085,Worker_86,PRJ101,Electrician,7.5,0,7.5
2025-06-11,1085,Worker_86,PRJ101,Electrician,7.5,0,7.5
2025-06-12,1085,Worker_86,PRJ101,Electrician,9.0,0,9.0
2025-06-13,1085,Worker_86,PRJ101,Electrician,8.0,2,10.0
2025-06-16,1085,Worker_86,PRJ101,Electrician,8.0,0,8.0
2025-06-17,1085,Worker_86,PRJ101,Electrician,9.0,2,11.0
2025-06-18,1085,Worker_86,PRJ101,Electrician,8.0,0,8.0
2025-06-19,1085,Worker_86,PRJ101,Electrician,8.0,2,10.0
2025-06-20,1085,Worker_86,PRJ101,Electrician,6.0,0,6.0
2025-06-09,1086,Worker_87,PRJ103,Laborer,8.0,0,8.0
2025-06-10,1086,Worker_87,PRJ103,Laborer,6.0,0,6.0
2025-06-11,1086,Worker_87,PRJ103,Laborer,6.0,0,6.0
2025-06-12,1086,Worker_87,PRJ103,Laborer,8.0,1,9.0
2025-06-13,1086,Worker_87,PRJ103,Laborer,8.0,0,8.0
2025-06-16,1086,Worker_87,PRJ103,Laborer,8.0,0,8.0
2025-06-17,1086,Worker_87,PRJ103,Laborer,9.0,0,9.0
2025-06-18,1086,Worker_87,PRJ103,Laborer,6.0,0,6.0
2025-06-19,1086,Worker_87,PRJ103,Laborer,8.0,1,9.0
2025-06-20,1086,Worker_87,PRJ103,Laborer,8.0,0,8.0
2025-06-09,1087,Worker_88,PRJ102,Laborer,8.0,0,8.0
2025-06-10,1087,Worker_88,PRJ102,Laborer,8.0,0,8.0
2025-06-11,1087,Worker_88,PRJ102,Laborer,8.0,1,9.0
2025-06-12,1087,Worker_88,PRJ102,Laborer,8.0,0,8.0
2025-06-13,1087,Worker_88,PRJ102,Laborer,8.0,1,9.0
2025-06-16,1087,Worker_88,PRJ102,Laborer,9.0,1,10.0
2025-06-17,1087,Worker_88,PRJ102,Laborer,7.5,0,7.5
2025-06-18,1087,Worker_88,PRJ102,Laborer,8.0,0,8.0
2025-06-19,1087,Worker_88,PRJ102,Laborer,8.0,1,9.0
2025-06-20,1087,Worker_88,PRJ102,Laborer,6.0,0,6.0
2025-06-09,1088,Worker_89,PRJ101,Laborer,6.0,0,6.0
2025-06-10,1088,Worker_89,PRJ101,Laborer,6.0,0,6.0
2025-06-11,1088,Worker_89,PRJ101,Laborer,9.0,2,11.0
2025-06-12,1088,Worker_89,PRJ101,Laborer,7.5,0,7.5
2025-06-13,1088,Worker_89,PRJ101,Laborer,8.0,0,8.0
2025-06-16,1088,Worker_89,PRJ101,Laborer,8.0,0,8.0
2025-06-17,1088,Worker_89,PRJ101,Laborer,8.0,2,10.0
2025-06-18,1088,Worker_89,PRJ101,Laborer,8.0,2,10.0
2025-06-19,1088,Worker_89,PRJ101,Laborer,8.0,0,8.0
2025-06-20,1088,Worker_89,PRJ101,Laborer,7.5,0,7.5
2025-06-09,1089,Worker_90,PRJ104,Welder,8.0,0,8.0
2025-06-10,1089,Worker_90,PRJ104,Welder,8.0,2,10.0
2025-06-11,1089,Worker_90,PRJ104,Welder,8.0,0,8.0
2025-06-12,1089,Worker_90,PRJ104,Welder,6.0,0,6.0
2025-06-13,1089,Worker_90,PRJ104,Welder,8.0,2,10.0
2025-06-16,1089,Worker_90,PRJ104,Welder,8.0,0,8.0
2025-06-17,1089,Worker_90,PRJ104,Welder,6.0,0,6.0
2025-06-18,1089,Worker_90,PRJ104,Welder,9.0,0,9.0
2025-06-19,1089,Worker_90,PRJ104,Welder,7.5,0,7.5
2025-06-20,1089,Worker_90,PRJ104,Welder,6.0,0,6.0
2025-06-09,1090,Worker_91,PRJ104,Welder,9.0,2,11.0
2025-06-10,1090,Worker_91,PRJ104,Welder,8.0,2,10.0
2025-06-11,1090,Worker_91,PRJ104,Welder,6.0,0,6.0
2025-06-12,1090,Worker_91,PRJ104,Welder,9.0,0,9.0
2025-06-13,1090,Worker_91,PRJ104,Welder,9.0,1,10.0
2025-06-16,1090,Worker_91,PRJ104,Welder,6.0,0,6.0
2025-06-17,1090,Worker_91,PRJ104,Welder,8.0,0,8.0
2025-06-18,1090,Worker_91,PRJ104,Welder,8.0,2,10.0
2025-06-19,1090,Worker_91,PRJ104,Welder,7.5,0,7.5
2025-06-20,1090,Worker_91,PRJ104,Welder,8.0,2,10.0
2025-06-09,1091,Worker_92,PRJ101,Electrician,7.5,0,7.5
2025-06-10,1091,Worker_92,PRJ101,Electrician,6.0,0,6.0
2025-06-11,1091,Worker_92,PRJ101,Electrician,9.0,0,9.0
2025-06-12,1091,Worker_92,PRJ101,Electrician,7.5,0,7.5
2025-06-13,1091,Worker_92,PRJ101,Electrician,8.0,0,8.0
2025-06-16,1091,Worker_92,PRJ101,Electrician,8.0,1,9.0
2025-06-17,1091,Worker_92,PRJ101,Electrician,6.0,0,6.0
2025-06-18,1091,Worker_92,PRJ101,Electrician,8.0,0,8.0
2025-06-19,1091,Worker_92,PRJ101,Electrician,8.0,0,8.0
2025-06-20,1091,Worker_92,PRJ101,Electrician,8.0,0,8.0
2025-06-09,1092,Worker_93,PRJ101,Welder,8.0,1,9.0
2025-06-10,1092,Worker_93,PRJ101,Welder,8.0,0,8.0
2025-06-11,1092,Worker_93,PRJ101,Welder,6.0,0,6.0
2025-06-12,1092,Worker_93,PRJ101,Welder,8.0,2,10.0
2025-06-13,1092,Worker_93,PRJ101,Welder,9.0,0,9.0
2025-06-16,1092,Worker_93,PRJ101,Welder,8.0,2,10.0
2025-06-17,1092,Worker_93,PRJ101,Welder,6.0,0,6.0
2025-06-18,1092,Worker_93,PRJ101,Welder,6.0,0,6.0
2025-06-19,1092,Worker_93,PRJ101,Welder,7.5,0,7.5
2025-06-20,1092,Worker_93,PRJ101,Welder,7.5,0,7.5
2025-06-09,1093,Worker_94,PRJ102,Plumber,8.0,0,8.0
2025-06-10,1093,Worker_94,PRJ102,Plumber,8.0,0,8.0
2025-06-11,1093,Worker_94,PRJ102,Plumber,6.0,0,6.0
2025-06-12,1093,Worker_94,PRJ102,Plumber,8.0,2,10.0
2025-06-13,1093,Worker_94,PRJ102,Plumber,8.0,2,10.0
2025-06-16,1093,Worker_94,PRJ102,Plumber,9.0,0,9.0
2025-06-17,1093,Worker_94,PRJ102,Plumber,8.0,2,10.0
2025-06-18,1093,Worker_94,PRJ102,Plumber,6.0,0,6.0
2025-06-19,1093,Worker_94,PRJ102,Plumber,8.0,2,10.0
2025-06-20,1093,Worker_94,PRJ102,Plumber,7.5,0,7.5
2025-06-09,1094,Worker_95,PRJ101,Electrician,8.0,2,10.0
2025-06-10,1094,Worker_95,PRJ101,Electrician,8.0,2,10.0
2025-06-11,1094,Worker_95,PRJ101,Electrician,9.0,0,9.0
2025-06-12,1094,Worker_95,PRJ101,Electrician,8.0,0,8.0
2025-06-13,1094,Worker_95,PRJ101,Electrician,8.0,0,8.0
2025-06-16,1094,Worker_95,PRJ101,Electrician,7.5,0,7.5
2025-06-17,1094,Worker_95,PRJ101,Electrician,6.0,0,6.0
2025-06-18,1094,Worker_95,PRJ101,Electrician,8.0,2,10.0
2025-06-19,1094,Worker_95,PRJ101,Electrician,8.0,2,10.0
2025-06-20,1094,Worker_95,PRJ101,Electrician,8.0,0,8.0
2025-06-09,1095,Worker_96,PRJ100,Plumber,8.0,0,8.0
2025-06-10,1095,Worker_96,PRJ100,Plumber,8.0,2,10.0
2025-06-11,1095,Worker_96,PRJ100,Plumber,7.5,0,7.5
2025-06-12,1095,Worker_96,PRJ100,Plumber,6.0,0,6.0
2025-06-13,1095,Worker_96,PRJ100,Plumber,7.5,0,7.5
2025-06-16,1095,Worker_96,PRJ100,Plumber,9.0,0,9.0
2025-06-17,1095,Worker_96,PRJ100,Plumber,9.0,0,9.0
2025-06-18,1095,Worker_96,PRJ100,Plumber,7.5,0,7.5
2025-06-19,1095,Worker_96,PRJ100,Plumber,7.5,0,7.5
2025-06-20,1095,Worker_96,PRJ100,Plumber,6.0,0,6.0
2025-06-09,1096,Worker_97,PRJ103,Plumber,9.0,0,9.0
2025-06-10,1096,Worker_97,PRJ103,Plumber,8.0,0,8.0
2025-06-11,1096,Worker_97,PRJ103,Plumber,9.0,1,10.0
2025-06-12,1096,Worker_97,PRJ103,Plumber,8.0,2,10.0
2025-06-13,1096,Worker_97,PRJ103,Plumber,6.0,0,6.0
2025-06-16,1096,Worker_97,PRJ103,Plumber,7.5,0,7.5
2025-06-17,1096,Worker_97,PRJ103,Plumber,9.0,0,9.0
2025-06-18,1096,Worker_97,PRJ103,Plumber,8.0,2,10.0
2025-06-19,1096,Worker_97,PRJ103,Plumber,8.0,0,8.0
2025-06-20,1096,Worker_97,PRJ103,Plumber,9.0,0,9.0
2025-06-09,1097,Worker_98,PRJ104,Electrician,8.0,1,9.0
2025-06-10,1097,Worker_98,PRJ104,Electrician,8.0,0,8.0
2025-06-11,1097,Worker_98,PRJ104,Electrician,6.0,0,6.0
2025-06-12,1097,Worker_98,PRJ104,Electrician,7.5,0,7.5
2025-06-13,1097,Worker_98,PRJ104,Electrician,7.5,0,7.5
2025-06-16,1097,Worker_98,PRJ104,Electrician,8.0,0,8.0
2025-06-17,1097,Worker_98,PRJ104,Electrician,7.5,0,7.5
2025-06-18,1097,Worker_98,PRJ104,Electrician,6.0,0,6.0
2025-06-19,1097,Worker_98,PRJ104,Electrician,9.0,0,9.0
2025-06-20,1097,Worker_98,PRJ104,Electrician,7.5,0,7.5
2025-06-09,1098,Worker_99,PRJ100,Laborer,9.0,1,10.0
2025-06-10,1098,Worker_99,PRJ100,Laborer,6.0,0,6.0
2025-06-11,1098,Worker_99,PRJ100,Laborer,8.0,2,10.0
2025-06-12,1098,Worker_99,PRJ100,Laborer,8.0,0,8.0
2025-06-13,1098,Worker_99,PRJ100,Laborer,9.0,0,9.0
2025-06-16,1098,Worker_99,PRJ100,Laborer,8.0,0,8.0
2025-06-17,1098,Worker_99,PRJ100,Laborer,8.0,0,8.0
2025-06-18,1098,Worker_99,PRJ100,Laborer,9.0,0,9.0
2025-06-19,1098,Worker_99,PRJ100,Laborer,8.0,0,8.0
2025-06-20,1098,Worker_99,PRJ100,Laborer,8.0,1,9.0
2025-06-09,1099,Worker_100,PRJ100,Carpenter,6.0,0,6.0
2025-06-10,1099,Worker_100,PRJ100,Carpenter,8.0,0,8.0
2025-06-11,1099,Worker_100,PRJ100,Carpenter,8.0,0,8.0
2025-06-12,1099,Worker_100,PRJ100,Carpenter,7.5,0,7.5
2025-06-13,1099,Worker_100,PRJ100,Carpenter,8.0,0,8.0
2025-06-16,1099,Worker_100,PRJ100,Carpenter,8.0,1,9.0
2025-06-17,1099,Worker_100,PRJ100,Carpenter,7.5,0,7.5
2025-06-18,1099,Worker_100,PRJ100,Carpenter,8.0,1,9.0
2025-06-19,1099,Worker_100,PRJ100,Carpenter,8.0,0,8.0
2025-06-20,1099,Worker_100,PRJ100,Carpenter,8.0,2,10.0
2025-06-09,1100,Worker_101,PRJ102,Electrician,6.0,0,6.0
2025-06-10,1100,Worker_101,PRJ102,Electrician,8.0,2,10.0
2025-06-11,1100,Worker_101,PRJ102,Electrician,8.0,2,10.0
2025-06-12,1100,Worker_101,PRJ102,Electrician,9.0,0,9.0
2025-06-13,1100,Worker_101,PRJ102,Electrician,8.0,2,10.0
2025-06-16,1100,Worker_101,PRJ102,Electrician,6.0,0,6.0
2025-06-17,1100,Worker_101,PRJ102,Electrician,8.0,0,8.0
2025-06-18,1100,Worker_101,PRJ102,Electrician,6.0,0,6.0
2025-06-19,1100,Worker_101,PRJ102,Electrician,8.0,2,10.0
2025-06-20,1100,Worker_101,PRJ102,Electrician,7.5,0,7.5
2025-06-09,1101,Worker_102,PRJ100,Plumber,6.0,0,6.0
2025-06-10,1101,Worker_102,PRJ100,Plumber,7.5,0,7.5
2025-06-11,1101,Worker_102,PRJ100,Plumber,8.0,0,8.0
2025-06-12,1101,Worker_102,PRJ100,Plumber,6.0,0,6.0
2025-06-13,1101,Worker_102,PRJ100,Plumber,9.0,0,9.0
2025-06-16,1101,Worker_102,PRJ100,Plumber,8.0,2,10.0
2025-06-17,1101,Worker_102,PRJ100,Plumber,8.0,0,8.0
2025-06-18,1101,Worker_102,PRJ100,Plumber,8.0,0,8.0
2025-06-19,1101,Worker_102,PRJ100,Plumber,9.0,2,11.0
2025-06-20,1101,Worker_102,PRJ100,Plumber,8.0,0,8.0
2025-06-09,1102,Worker_103,PRJ103,Laborer,8.0,2,10.0
2025-06-10,1102,Worker_103,PRJ103,Laborer,8.0,2,10.0
2025-06-11,1102,Worker_103,PRJ103,Laborer,6.0,0,6.0
2025-06-12,1102,Worker_103,PRJ103,Laborer,7.5,0,7.5
2025-06-13,1102,Worker_103,PRJ103,Laborer,8.0,0,8.0
2025-06-16,1102,Worker_103,PRJ103,Laborer,8.0,0,8.0
2025-06-17,1102,Worker_103,PRJ103,Laborer,7.5,0,7.5
2025-06-18,1102,Worker_103,PRJ103,Laborer,7.5,0,7.5
2025-06-19,1102,Worker_103,PRJ103,Laborer,8.0,0,8.0
2025-06-20,1102,Worker_103,PRJ103,Laborer,7.5,0,7.5
2025-06-09,1103,Worker_104,PRJ100,Electrician,7.5,0,7.5
2025-06-10,1103,Worker_104,PRJ100,Electrician,8.0,1,9.0
2025-06-11,1103,Worker_104,PRJ100,Electrician,9.0,2,11.0
2025-06-12,1103,Worker_104,PRJ100,Electrician,6.0,0,6.0
2025-06-13,1103,Worker_104,PRJ100,Electrician,7.5,0,7.5
2025-06-16,1103,Worker_104,PRJ100,Electrician,8.0,2,10.0
2025-06-17,1103,Worker_104,PRJ100,Electrician,6.0,0,6.0
2025-06-18,1103,Worker_104,PRJ100,Electrician,8.0,0,8.0
2025-06-19,1103,Worker_104,PRJ100,Electrician,7.5,0,7.5
2025-06-20,1103,Worker_104,PRJ100,Electrician,9.0,0,9.0
2025-06-09,1104,Worker_105,PRJ102,Electrician,8.0,2,10.0
2025-06-10,1104,Worker_105,PRJ102,Electrician,8.0,2,10.0
2025-06-11,1104,Worker_105,PRJ102,Electrician,7.5,0,7.5
2025-06-12,1104,Worker_105,PRJ102,Electrician,9.0,2,11.0
2025-06-13,1104,Worker_105,PRJ102,Electrician,7.5,0,7.5
2025-06-16,1104,Worker_105,PRJ102,Electrician,6.0,0,6.5
2025-06-17,1104,Worker_105,PRJ102,Electrician,8.0,1,9.0
2025-06-18,1104,Worker_105,PRJ102,Electrician,6.0,0,6.0
2025-06-19,1104,Worker_105,PRJ102,Electrician,6.0,0,6.0
2025-06-20,1104,Worker_105,PRJ102,Electrician,8.0,1,9.0
2025-06-09,1105,Worker_106,PRJ103,Electrician,6.0,0,6.0
2025-06-10,1105,Worker_106,PRJ103,Electrician,8.0,1,9.0
2025-06-11,1105,Worker_106,PRJ103,Electrician,8.0,0,8.0
2025-06-12,1105,Worker_106,PRJ103,Electrician,8.0,0,8.0
2025-06-13,1105,Worker_106,PRJ103,Electrician,8.0,1,9.0
2025-06-16,1105,Worker_106,PRJ103,Electrician,8.0,0,8.0
2025-06-17,1105,Worker_106,PRJ103,Electrician,8.0,2,10.0
2025-06-18,1105,Worker_106,PRJ103,Electrician,8.0,0,8.0
2025-06-19,1105,Worker_106,PRJ103,Electrician,6.0,0,6.0
2025-06-20,1105,Worker_106,PRJ103,Electrician,6.0,0,6.0
2025-06-09,1106,Worker_107,PRJ104,Carpenter,6.0,0,6.0
2025-06-10,1106,Worker_107,PRJ104,Carpenter,8.0,1,9.0
2025-06-11,1106,Worker_107,PRJ104,Carpenter,8.0,0,8.0
2025-06-12,1106,Worker_107,PRJ104,Carpenter,9.0,0,9.0
2025-06-13,1106,Worker_107,PRJ104,Carpenter,7.5,0,7.5
2025-06-16,1106,Worker_107,PRJ104,Carpenter,8.0,2,10.0
2025-06-17,1106,Worker_107,PRJ104,Carpenter,6.0,0,6.0
2025-06-18,1106,Worker_107,PRJ104,Carpenter,8.0,0,8.0
2025-06-19,1106,Worker_107,PRJ104,Carpenter,7.5,0,7.5
2025-06-20,1106,Worker_107,PRJ104,Carpenter,8.0,2,10.0
2025-06-09,1107,Worker_108,PRJ104,Electrician,8.0,1,9.0
2025-06-10,1107,Worker_108,PRJ104,Electrician,8.0,1,9.0
2025-06-11,1107,Worker_108,PRJ104,Electrician,8.0,0,8.0
2025-06-12,1107,Worker_108,PRJ104,Electrician,9.0,1,10.0
2025-06-13,1107,Worker_108,PRJ104,Electrician,8.0,0,8.0
2025-06-16,1107,Worker_108,PRJ104,Electrician,8.0,0,8.0
2025-06-17,1107,Worker_108,PRJ104,Electrician,6.0,0,6.0
2025-06-18,1107,Worker_108,PRJ104,Electrician,8.0,1,9.0
2025-06-19,1107,Worker_108,PRJ104,Electrician,9.0,0,9.0
2025-06-20,1107,Worker_108,PRJ104,Electrician,6.0,0,6.0
2025-06-09,1108,Worker_109,PRJ104,Electrician,7.5,0,7.5
2025-06-10,1108,Worker_109,PRJ104,Electrician,8.0,1,9.0
2025-06-11,1108,Worker_109,PRJ104,Electrician,9.0,2,11.0
2025-06-12,1108,Worker_109,PRJ104,Electrician,8.0,0,8.0
2025-06-13,1108,Worker_109,PRJ104,Electrician,7.5,0,7.5
2025-06-16,1108,Worker_109,PRJ104,Electrician,8.0,0,8.0
2025-06-17,1108,Worker_109,PRJ104,Electrician,9.0,0,9.0
2025-06-18,1108,Worker_109,PRJ104,Electrician,8.0,0,8.0
2025-06-19,1108,Worker_109,PRJ104,Electrician,9.0,1,10.0
2025-06-20,1108,Worker_109,PRJ104,Electrician,8.0,0,8.0
2025-06-09,1109,Worker_110,PRJ104,Electrician,8.0,1,9.0
2025-06-10,1109,Worker_110,PRJ104,Electrician,8.0,1,9.0
2025-06-11,1109,Worker_110,PRJ104,Electrician,8.0,2,10.0
2025-06-12,1109,Worker_110,PRJ104,Electrician,8.0,0,8.0
2025-06-13,1109,Worker_110,PRJ104,Electrician,8.0,1,9.0
2025-06-16,1109,Worker_110,PRJ104,Electrician,9.0,2,11.0
2025-06-17,1109,Worker_110,PRJ104,Electrician,9.0,1,10.0
2025-06-18,1109,Worker_110,PRJ104,Electrician,9.0,0,9.0
2025-06-19,1109,Worker_110,PRJ104,Electrician,7.5,0,7.5
2025-06-20,1109,Worker_110,PRJ104,Electrician,9.0,0,9.0
2025-06-09,1110,Worker_111,PRJ102,Plumber,6.0,0,6.0
2025-06-10,1110,Worker_111,PRJ102,Plumber,9.0,1,10.0
2025-06-11,1110,Worker_111,PRJ102,Plumber,8.0,0,8.0
2025-06-12,1110,Worker_111,PRJ102,Plumber,6.0,0,6.0
2025-06-13,1110,Worker_111,PRJ102,Plumber,9.0,0,9.0
2025-06-16,1110,Worker_111,PRJ102,Plumber,7.5,0,7.5
2025-06-17,1110,Worker_111,PRJ102,Plumber,6.0,0,6.0
2025-06-18,1110,Worker_111,PRJ102,Plumber,7.5,0,7.5
2025-06-19,1110,Worker_111,PRJ102,Plumber,8.0,2,10.0
2025-06-20,1110,Worker_111,PRJ102,Plumber,8.0,0,8.0
2025-06-09,1111,Worker_112,PRJ101,Welder,8.0,2,10.0
2025-06-10,1111,Worker_112,PRJ101,Welder,8.0,0,8.0
2025-06-11,1111,Worker_112,PRJ101,Welder,8.0,1,9.0
2025-06-12,1111,Worker_112,PRJ101,Welder,8.0,0,8.0
2025-06-13,1111,Worker_112,PRJ101,Welder,6.0,0,6.0
2025-06-16,1111,Worker_112,PRJ101,Welder,6.0,0,6.0
2025-06-17,1111,Worker_112,PRJ101,Welder,8.0,0,8.0
2025-06-18,1111,Worker_112,PRJ101,Welder,6.0,0,6.0
2025-06-19,1111,Worker_112,PRJ101,Welder,9.0,1,10.0
2025-06-20,1111,Worker_112,PRJ101,Welder,7.5,0,7.5
2025-06-09,1112,Worker_113,PRJ103,Carpenter,8.0,1,9.0
2025-06-10,1112,Worker_113,PRJ103,Carpenter,8.0,1,9.0
2025-06-11,1112,Worker_113,PRJ103,Carpenter,6.0,0,6.0
2025-06-12,1112,Worker_113,PRJ103,Carpenter,9.0,0,9.0
2025-06-13,1112,Worker_113,PRJ103,Carpenter,8.0,1,9.0
2025-06-16,1112,Worker_113,PRJ103,Carpenter,8.0,0,8.0
2025-06-17,1112,Worker_113,PRJ103,Carpenter,8.0,2,10.0
2025-06-18,1112,Worker_113,PRJ103,Carpenter,9.0,0,9.0
